id,tgl_pencatatan,jml_lahir_pedaging_jantan,jml_lahir_pedaging_betina,jml_lahir_perah_jantan,jml_lahir_perah_betina,jml_mati_pedaging_jantan,jml_mati_pedaging_betina,jml_mati_perah_jantan,jml_mati_perah_betina,jml_mati_pedaging_anaan_jantan,jml_mati_pedaging_anakan_betina,jml_mati_perah_anakan_jantan,jml_mati_perah_anakan_betina,id_peternak
7602,2045-05-10,0,0,0,0,0,8,0,0,1,4,0,0,1
7603,2045-05-11,49,21,0,0,37,0,0,0,1,0,0,25,1
7604,2045-05-12,0,0,0,41,0,26,4,0,1,0,0,0,1
7605,2045-05-13,0,0,0,0,43,0,0,0,1,0,38,0,1
7606,2045-05-14,0,0,0,0,0,0,21,0,1,0,0,0,1
7607,2045-05-15,0,0,0,0,5,0,0,0,1,0,0,0,1
7608,2045-05-16,0,0,2,0,50,0,0,0,1,0,0,0,1
7609,2045-05-17,0,0,0,0,0,0,0,47,1,0,0,0,1
7610,2045-05-18,0,0,0,0,0,0,35,0,1,0,0,0,1
7611,2045-05-19,0,0,0,21,15,0,49,0,1,0,0,0,1
7612,2045-05-20,14,38,0,12,0,0,0,24,1,10,0,39,1
7613,2045-05-21,0,0,0,0,4,19,0,26,1,0,0,45,1
7614,2045-05-22,45,0,0,0,28,0,0,0,1,0,20,0,1
7615,2045-05-23,1,39,44,3,0,41,41,44,1,43,0,43,1
7616,2045-05-24,0,27,0,0,16,0,48,0,1,0,0,0,1
7617,2045-05-25,0,0,0,0,0,0,0,0,1,0,0,0,1
7618,2045-05-26,48,6,0,0,0,0,0,11,1,17,0,37,1
7619,2045-05-27,0,0,0,0,0,0,0,0,1,0,21,0,1
7620,2045-05-28,0,0,0,0,12,0,0,0,1,19,0,0,1
7621,2045-05-29,0,0,0,0,11,0,0,17,1,43,4,0,1
7622,2045-05-30,0,0,0,0,0,0,0,0,1,31,34,9,1
7623,2045-05-31,12,0,0,0,0,18,48,0,1,0,0,0,1
7624,2045-06-01,0,0,0,28,35,0,0,41,1,0,0,0,1
7625,2045-06-02,0,19,0,0,0,8,0,11,1,0,0,0,1
7626,2045-06-03,0,8,31,1,0,0,39,0,1,0,39,0,1
7627,2045-06-04,0,33,0,0,0,0,0,28,1,0,0,0,1
7628,2045-06-05,0,0,0,44,0,0,0,0,1,0,14,44,1
7629,2045-06-06,0,0,0,45,0,11,0,0,1,44,0,26,1
7630,2045-06-07,0,0,0,0,0,0,0,0,1,0,0,0,1
7631,2045-06-08,9,0,0,0,0,0,0,0,1,0,47,0,1
7632,2045-06-09,0,0,3,0,8,0,0,0,1,0,0,0,1
7633,2045-06-10,4,0,0,0,36,36,0,0,1,17,0,11,1
7634,2045-06-11,0,0,0,0,49,0,0,0,1,13,0,42,1
7635,2045-06-12,38,0,32,4,0,32,42,0,1,0,0,5,1
7636,2045-06-13,0,0,0,0,27,24,0,0,1,0,0,5,1
7637,2045-06-14,10,0,0,50,32,0,0,0,1,0,0,0,1
7638,2045-06-15,0,0,0,19,0,0,0,40,1,39,0,27,1
7639,2045-06-16,10,0,2,0,0,32,0,0,1,0,0,0,1
7640,2045-06-17,0,0,0,0,0,0,21,0,1,0,24,0,1
7641,2045-06-18,0,0,0,0,0,0,3,45,1,15,46,0,1
7642,2045-06-19,0,0,0,0,49,0,0,0,1,0,0,0,1
7643,2045-06-20,0,43,0,0,17,0,0,0,1,0,0,0,1
7644,2045-06-21,0,13,35,0,21,0,25,0,1,0,0,0,1
7645,2045-06-22,0,0,0,0,0,0,0,0,1,0,0,0,1
7646,2045-06-23,0,0,26,31,0,0,0,27,1,0,6,0,1
7647,2045-06-24,0,22,0,0,0,0,31,0,1,0,33,36,1
7648,2045-06-25,9,0,22,0,0,6,32,0,1,0,0,19,1
7649,2045-06-26,0,0,0,0,15,29,11,0,1,0,4,0,1
7650,2045-06-27,0,0,0,41,0,50,0,15,1,40,0,29,1
7651,2045-06-28,0,0,0,0,28,0,0,16,1,0,0,4,1
7652,2045-06-29,0,0,0,0,24,38,49,0,1,0,50,0,1
7653,2045-06-30,0,3,0,0,0,0,0,0,1,0,0,0,1
7654,2045-07-01,17,0,0,0,0,36,0,0,1,0,0,0,1
7655,2045-07-02,0,0,39,0,0,0,0,0,1,0,0,0,1
7656,2045-07-03,33,25,0,27,0,0,30,33,1,49,2,11,1
7657,2045-07-04,0,0,32,0,0,30,0,18,1,0,38,0,1
7658,2045-07-05,0,38,0,47,13,0,42,0,1,38,0,0,1
7659,2045-07-06,46,0,0,0,0,0,0,0,1,0,0,0,1
7660,2045-07-07,0,0,0,8,0,0,38,0,1,0,0,24,1
7661,2045-07-08,12,12,0,41,0,0,17,14,1,0,0,15,1
7662,2045-07-09,0,0,37,0,43,25,0,0,1,17,0,0,1
7663,2045-07-10,0,0,0,0,0,0,0,0,1,0,0,0,1
7664,2045-07-11,0,46,0,0,0,20,0,0,1,0,0,0,1
7665,2045-07-12,0,21,48,0,0,0,0,45,1,0,20,0,1
7666,2045-07-13,0,0,0,38,0,32,24,33,1,0,0,16,1
7667,2045-07-14,31,0,1,14,0,0,0,0,1,0,0,0,1
7668,2045-07-15,1,0,0,0,0,5,36,10,1,1,0,36,1
7669,2045-07-16,0,0,0,0,0,0,23,14,1,50,0,0,1
7670,2045-07-17,0,0,43,0,0,24,0,6,1,38,0,0,1
7671,2045-07-18,0,0,0,26,0,28,0,0,1,0,33,0,1
7672,2045-07-19,0,13,0,40,0,0,47,45,1,41,0,0,1
7673,2045-07-20,0,0,0,0,0,0,2,47,1,1,33,0,1
7674,2045-07-21,37,0,0,0,0,0,0,25,1,0,0,0,1
7675,2045-07-22,0,21,1,0,0,5,0,0,1,0,0,9,1
7676,2045-07-23,0,44,50,0,0,16,0,0,1,0,11,0,1
7677,2045-07-24,0,8,17,0,0,50,13,0,1,7,0,0,1
7678,2045-07-25,28,0,47,0,0,17,0,47,1,25,0,0,1
7679,2045-07-26,0,0,0,0,0,45,4,0,1,0,18,0,1
7680,2045-07-27,0,0,9,0,0,40,10,0,1,0,0,0,1
7681,2045-07-28,18,0,0,36,0,0,18,48,1,14,0,0,1
7682,2045-07-29,0,0,0,0,0,0,0,44,1,0,0,0,1
7683,2045-07-30,31,0,8,0,0,0,46,42,1,0,0,0,1
7684,2045-07-31,0,0,0,9,0,14,36,0,1,47,0,0,1
7685,2045-08-01,26,0,0,0,0,0,0,7,1,0,0,1,1
7686,2045-08-02,36,0,31,40,0,0,0,5,1,0,0,1,1
7687,2045-08-03,0,23,0,0,0,0,0,0,1,31,6,34,1
7688,2045-08-04,0,0,0,0,30,0,0,0,1,0,0,0,1
7689,2045-08-05,0,7,0,8,0,0,24,0,1,0,0,0,1
7690,2045-08-06,0,0,0,0,26,25,14,18,1,0,15,0,1
7691,2045-08-07,18,0,0,0,0,0,0,38,1,0,40,0,1
7692,2045-08-08,0,45,0,0,0,0,29,0,1,39,0,0,1
7693,2045-08-09,0,36,0,28,0,0,3,15,1,0,0,0,1
7694,2045-08-10,29,0,2,0,0,0,0,5,1,45,0,0,1
7695,2045-08-11,23,0,14,0,0,0,6,0,1,0,0,0,1
7696,2045-08-12,0,0,0,10,0,0,0,0,1,0,6,48,1
7697,2045-08-13,0,0,0,0,0,0,35,0,1,0,34,11,1
7698,2045-08-14,0,0,16,0,0,19,30,0,1,23,4,0,1
7699,2045-08-15,0,0,0,0,0,0,0,45,1,0,0,29,1
7700,2045-08-16,0,0,0,0,0,0,16,2,1,0,0,0,1
7701,2045-08-17,0,0,28,0,50,0,0,11,1,9,0,34,1
7702,2045-08-18,0,0,0,43,0,40,0,0,1,8,0,4,1
7703,2045-08-19,0,0,0,0,0,12,0,0,1,0,48,0,1
7704,2045-08-20,33,0,0,0,0,0,2,0,1,0,0,19,1
7705,2045-08-21,0,0,0,27,0,0,0,0,1,0,13,32,1
7706,2045-08-22,0,0,0,0,0,0,0,0,1,0,0,0,1
7707,2045-08-23,27,0,0,0,49,23,48,0,1,0,0,0,1
7708,2045-08-24,0,0,0,0,20,0,0,0,1,0,0,0,1
7709,2045-08-25,0,0,0,41,0,0,40,0,1,0,2,0,1
7710,2045-08-26,21,38,0,0,0,0,0,39,1,0,13,0,1
7711,2045-08-27,0,32,0,0,0,0,0,0,1,0,0,0,1
7712,2045-08-28,0,0,43,0,0,0,7,0,1,46,0,0,1
7713,2045-08-29,18,0,0,3,0,14,0,0,1,16,0,0,1
7714,2045-08-30,0,7,0,0,0,0,0,50,1,0,0,0,1
7715,2045-08-31,0,0,0,0,42,0,8,0,1,32,0,21,1
7716,2045-09-01,0,0,0,0,0,0,0,0,1,0,5,0,1
7717,2045-09-02,0,13,0,39,9,0,20,0,1,0,0,0,1
7718,2045-09-03,0,0,34,0,4,0,0,0,1,0,0,0,1
7719,2045-09-04,48,0,41,0,0,0,0,0,1,0,0,0,1
7720,2045-09-05,0,0,0,21,32,36,0,0,1,0,8,7,1
7721,2045-09-06,45,0,0,0,0,0,47,0,1,30,0,0,1
7722,2045-09-07,34,0,29,0,0,0,0,0,1,0,0,25,1
7723,2045-09-08,0,0,0,0,0,0,0,37,1,0,0,27,1
7724,2045-09-09,0,0,0,0,0,28,0,0,1,48,0,0,1
7725,2045-09-10,0,0,0,0,32,1,32,0,1,49,0,0,1
7726,2045-09-11,0,41,50,0,0,0,42,0,1,0,27,0,1
7727,2045-09-12,0,48,44,0,7,2,0,0,1,0,30,0,1
7728,2045-09-13,30,0,17,34,0,41,48,0,1,0,44,0,1
7729,2045-09-14,0,0,0,20,0,0,0,0,1,50,0,0,1
7730,2045-09-15,3,26,9,46,23,0,0,22,1,0,0,0,1
7731,2045-09-16,0,25,9,0,0,38,0,0,1,0,33,0,1
7732,2045-09-17,31,0,8,0,0,0,0,41,1,0,0,0,1
7733,2045-09-18,18,0,0,0,0,0,0,0,1,0,0,46,1
7734,2045-09-19,39,0,0,0,22,0,16,0,1,0,0,0,1
7735,2045-09-20,0,27,0,0,0,0,0,0,1,0,0,0,1
7736,2045-09-21,0,0,22,26,0,0,0,0,1,0,0,0,1
7737,2045-09-22,0,0,34,2,0,0,10,21,1,0,0,0,1
7738,2045-09-23,0,7,0,0,0,36,24,0,1,0,0,36,1
7739,2045-09-24,0,8,26,0,0,0,14,17,1,0,6,0,1
7740,2045-09-25,0,0,9,0,0,0,0,0,1,0,0,0,1
7741,2045-09-26,0,0,0,0,0,24,0,0,1,0,0,11,1
7742,2045-09-27,32,0,0,22,4,5,0,0,1,49,0,26,1
7743,2045-09-28,0,0,0,0,0,39,0,41,1,0,0,0,1
7744,2045-09-29,0,0,0,0,4,18,38,0,1,0,0,0,1
7745,2045-09-30,0,30,33,1,19,17,0,0,1,0,0,50,1
7746,2045-10-01,26,0,34,0,0,8,0,0,1,0,0,50,1
7747,2045-10-02,1,44,0,0,0,0,0,0,1,32,5,49,1
7748,2045-10-03,0,0,0,0,0,0,26,0,1,0,0,0,1
7749,2045-10-04,0,0,0,0,0,21,0,0,1,0,0,0,1
7750,2045-10-05,0,0,35,0,0,0,22,0,1,45,0,0,1
7751,2045-10-06,0,39,0,0,32,0,9,42,1,0,0,0,1
7752,2045-10-07,0,0,35,0,0,44,0,30,1,0,0,0,1
7753,2045-10-08,0,11,0,0,0,0,0,0,1,0,0,0,1
7754,2045-10-09,0,0,0,10,37,0,0,0,1,40,0,0,1
7755,2045-10-10,0,14,0,0,0,0,0,0,1,13,0,0,1
7756,2045-10-11,0,28,0,0,0,0,0,0,1,0,0,0,1
7757,2045-10-12,41,0,0,30,0,0,0,0,1,0,0,0,1
7758,2045-10-13,0,0,0,0,0,0,0,0,1,10,0,0,1
7759,2045-10-14,0,28,0,0,0,11,0,21,1,37,0,0,1
7760,2045-10-15,40,0,2,0,0,0,0,0,1,11,32,0,1
7761,2045-10-16,41,0,0,0,0,0,5,0,1,0,0,0,1
7762,2045-10-17,0,0,40,17,0,24,0,47,1,43,7,4,1
7763,2045-10-18,4,0,0,0,0,9,18,12,1,38,49,0,1
7764,2045-10-19,0,0,0,0,0,0,4,33,1,0,0,0,1
7765,2045-10-20,0,32,0,0,0,0,29,27,1,0,0,41,1
7766,2045-10-21,0,2,0,33,0,0,36,0,1,0,0,34,1
7767,2045-10-22,0,45,0,29,0,12,49,4,1,0,0,0,1
7768,2045-10-23,0,0,0,0,0,0,0,0,1,0,50,0,1
7769,2045-10-24,7,0,0,0,3,12,0,26,1,0,0,0,1
7770,2045-10-25,25,4,0,0,0,4,0,0,1,47,0,32,1
7771,2045-10-26,0,0,0,0,0,1,0,0,1,0,0,0,1
7772,2045-10-27,0,0,0,49,0,0,0,0,1,0,12,0,1
7773,2045-10-28,28,0,0,0,0,0,0,0,1,0,0,0,1
7774,2045-10-29,18,0,0,0,13,24,0,26,1,0,0,0,1
7775,2045-10-30,0,0,0,0,0,0,21,19,1,38,2,22,1
7776,2045-10-31,0,0,0,0,0,50,6,0,1,0,0,0,1
7777,2045-11-01,0,8,0,0,0,0,0,0,1,32,0,0,1
7778,2045-11-02,0,21,0,0,50,7,23,0,1,37,0,0,1
7779,2045-11-03,8,0,0,0,47,0,0,0,1,49,25,0,1
7780,2045-11-04,12,0,0,0,0,0,0,0,1,30,28,0,1
7781,2045-11-05,0,11,0,0,30,0,23,35,1,0,10,15,1
7782,2045-11-06,0,0,0,0,0,0,0,0,1,0,3,0,1
7783,2045-11-07,0,2,43,16,10,0,0,18,1,0,31,0,1
7784,2045-11-08,0,0,0,22,0,0,0,0,1,42,0,39,1
7785,2045-11-09,0,0,0,2,0,0,0,0,1,0,0,0,1
7786,2045-11-10,0,44,0,49,0,8,0,0,1,9,0,26,1
7787,2045-11-11,0,29,43,0,0,11,38,37,1,0,0,0,1
7788,2045-11-12,0,17,0,0,0,50,0,0,1,27,0,0,1
7789,2045-11-13,0,0,0,0,0,0,0,14,1,0,40,0,1
7790,2045-11-14,0,0,0,5,0,0,0,0,1,0,0,0,1
7791,2045-11-15,28,0,0,0,0,39,0,0,1,13,0,0,1
7792,2045-11-16,0,24,0,0,0,0,0,46,1,0,0,0,1
7793,2045-11-17,0,0,0,24,0,0,0,0,1,0,8,0,1
7794,2045-11-18,23,0,44,0,0,0,0,0,1,35,0,16,1
7795,2045-11-19,0,0,0,0,3,0,0,0,1,0,2,0,1
7796,2045-11-20,8,0,0,0,0,0,0,0,1,0,0,18,1
7797,2045-11-21,0,0,5,2,0,22,0,0,1,32,24,0,1
7798,2045-11-22,0,42,0,0,0,0,0,0,1,0,0,12,1
7799,2045-11-23,0,40,0,0,0,41,0,0,1,0,0,0,1
7800,2045-11-24,38,0,16,0,46,0,34,20,1,0,0,0,1
7801,2045-11-25,0,0,0,16,0,0,2,20,1,0,46,0,1
7802,2045-11-26,3,38,0,0,41,0,0,38,1,41,0,37,1
7803,2045-11-27,0,0,0,0,0,0,0,27,1,37,0,42,1
7804,2045-11-28,0,0,0,0,13,0,0,48,1,0,0,5,1
7805,2045-11-29,0,0,0,43,0,0,0,10,1,0,0,0,1
7806,2045-11-30,12,0,0,0,0,0,7,35,1,0,33,0,1
7807,2045-12-01,0,0,0,0,8,0,41,0,1,0,0,0,1
7808,2045-12-02,0,0,21,5,18,38,0,0,1,45,0,0,1
7809,2045-12-03,15,0,0,16,0,0,0,0,1,0,36,0,1
7810,2045-12-04,39,0,0,26,0,0,27,0,1,0,44,12,1
7811,2045-12-05,0,0,43,0,0,0,0,0,1,0,0,11,1
7812,2045-12-06,49,0,0,0,29,27,23,42,1,0,0,14,1
7813,2045-12-07,0,22,0,0,0,38,0,0,1,0,0,0,1
7814,2045-12-08,0,48,0,31,26,0,50,0,1,0,0,0,1
7815,2045-12-09,0,0,0,0,28,0,0,9,1,0,0,0,1
7816,2045-12-10,0,0,0,0,0,0,0,0,1,5,0,0,1
7817,2045-12-11,0,38,0,0,0,0,0,0,1,0,23,16,1
7818,2045-12-12,1,40,0,0,50,0,0,0,1,0,0,1,1
7819,2045-12-13,35,37,31,6,0,3,0,0,1,2,0,0,1
7820,2045-12-14,0,0,37,5,6,30,0,0,1,0,26,32,1
7821,2045-12-15,0,0,0,31,0,23,0,0,1,0,0,34,1
7822,2045-12-16,0,0,7,16,0,0,0,33,1,0,0,0,1
7823,2045-12-17,0,0,18,0,0,0,0,0,1,39,36,0,1
7824,2045-12-18,13,0,0,0,1,0,0,0,1,44,0,29,1
7825,2045-12-19,0,22,26,0,0,29,0,0,1,0,0,0,1
7826,2045-12-20,0,0,26,0,0,0,0,0,1,0,0,0,1
7827,2045-12-21,26,39,17,0,0,0,0,0,1,49,18,0,1
7828,2045-12-22,0,0,0,0,22,0,0,0,1,22,0,0,1
7829,2045-12-23,0,1,0,0,0,0,0,0,1,0,0,0,1
7830,2045-12-24,0,0,25,0,39,0,23,31,1,13,0,38,1
7831,2045-12-25,16,0,16,0,0,0,0,0,1,26,1,0,1
7832,2045-12-26,36,17,36,0,0,0,0,0,1,0,19,43,1
7833,2045-12-27,0,0,42,0,0,0,32,41,1,0,0,0,1
7834,2045-12-28,19,0,0,15,0,0,0,18,1,30,0,0,1
7835,2045-12-29,0,4,0,15,0,7,0,3,1,0,0,0,1
7836,2045-12-30,12,0,0,0,0,0,0,0,1,44,0,0,1
7837,2045-12-31,0,0,24,0,0,0,0,39,1,0,0,0,1
7838,2046-01-01,0,23,34,0,21,0,13,21,1,50,0,0,1
7839,2046-01-02,0,0,0,0,6,0,16,0,1,0,0,0,1
7840,2046-01-03,26,0,0,0,0,0,0,0,1,0,0,45,1
7841,2046-01-04,0,0,21,0,0,0,14,0,1,0,3,0,1
7842,2046-01-05,0,0,23,0,33,0,35,48,1,46,0,0,1
7843,2046-01-06,0,0,0,0,42,0,0,0,1,0,0,0,1
7844,2046-01-07,0,0,0,0,0,0,0,0,1,0,0,48,1
7845,2046-01-08,0,0,0,0,18,15,0,0,1,0,0,29,1
7846,2046-01-09,5,0,33,0,0,22,0,14,1,0,4,0,1
7847,2046-01-10,49,0,0,0,0,17,2,0,1,8,0,0,1
7848,2046-01-11,0,37,0,11,0,0,0,0,1,0,0,0,1
7849,2046-01-12,0,0,0,0,0,0,1,14,1,0,0,0,1
7850,2046-01-13,0,0,0,0,41,47,0,0,1,0,0,0,1
7851,2046-01-14,0,0,21,0,37,0,16,0,1,0,0,37,1
7852,2046-01-15,1,0,0,25,0,45,0,46,1,22,0,0,1
7853,2046-01-16,11,3,39,16,22,0,0,37,1,0,14,36,1
7854,2046-01-17,0,11,0,17,0,0,0,0,1,8,0,47,1
7855,2046-01-18,0,0,0,0,0,0,8,40,1,0,0,0,1
7856,2046-01-19,0,0,0,43,34,0,24,0,1,0,0,0,1
7857,2046-01-20,0,0,41,0,0,7,0,0,1,0,0,29,1
7858,2046-01-21,16,0,0,0,0,0,0,0,1,0,0,12,1
7859,2046-01-22,0,0,0,0,0,0,40,0,1,0,0,0,1
7860,2046-01-23,0,6,14,0,0,44,0,0,1,7,49,0,1
7861,2046-01-24,0,0,0,0,0,0,28,0,1,0,0,0,1
7862,2046-01-25,0,17,36,0,0,33,0,0,1,0,0,0,1
7863,2046-01-26,44,0,29,0,0,23,20,10,1,38,0,0,1
7864,2046-01-27,0,6,0,30,0,0,49,0,1,0,0,0,1
7865,2046-01-28,0,0,0,26,27,46,4,0,1,0,0,0,1
7866,2046-01-29,33,40,8,0,0,0,0,25,1,0,0,0,1
7867,2046-01-30,47,20,39,0,45,8,0,34,1,42,0,0,1
7868,2046-01-31,0,0,0,0,0,1,47,0,1,0,0,0,1
7869,2046-02-01,0,0,0,0,41,0,34,0,1,34,0,0,1
7870,2046-02-02,0,0,3,0,0,0,0,0,1,0,0,0,1
7871,2046-02-03,0,0,0,0,10,0,0,0,1,0,49,50,1
7872,2046-02-04,50,21,0,0,37,0,0,0,1,8,0,0,1
7873,2046-02-05,45,0,0,36,0,0,0,0,1,0,0,0,1
7874,2046-02-06,0,35,0,28,0,0,0,0,1,0,28,0,1
7875,2046-02-07,0,0,0,48,0,3,0,20,1,0,0,15,1
7876,2046-02-08,0,50,0,7,0,4,26,39,1,48,0,9,1
7877,2046-02-09,0,0,0,0,5,0,3,0,1,0,0,0,1
7878,2046-02-10,42,0,33,0,30,0,0,35,1,0,0,0,1
7879,2046-02-11,0,0,0,0,0,15,25,0,1,0,43,49,1
7880,2046-02-12,0,43,0,0,33,0,0,49,1,24,0,0,1
7881,2046-02-13,0,16,0,0,0,0,15,0,1,0,0,0,1
7882,2046-02-14,0,0,0,0,0,0,0,8,1,38,29,0,1
7883,2046-02-15,10,0,38,0,0,32,36,0,1,27,0,0,1
7884,2046-02-16,31,0,0,0,21,12,19,50,1,0,23,40,1
7885,2046-02-17,0,0,0,0,0,0,46,0,1,0,10,33,1
7886,2046-02-18,0,0,40,4,0,0,0,0,1,0,15,48,1
7887,2046-02-19,0,0,18,0,0,0,15,14,1,0,30,0,1
7888,2046-02-20,0,0,0,0,39,0,0,44,1,0,12,0,1
7889,2046-02-21,0,4,20,0,28,0,0,30,1,38,24,0,1
7890,2046-02-22,0,0,0,0,7,0,27,8,1,11,0,12,1
7891,2046-02-23,7,0,9,0,5,7,0,22,1,0,22,0,1
7892,2046-02-24,45,0,0,42,0,0,43,0,1,0,25,0,1
7893,2046-02-25,0,0,0,0,0,0,0,0,1,0,9,0,1
7894,2046-02-26,0,9,0,0,0,0,0,48,1,47,0,0,1
7895,2046-02-27,36,0,0,0,35,0,6,26,1,0,43,0,1
7896,2046-02-28,0,0,7,0,0,0,6,0,1,0,0,39,1
7897,2046-03-01,0,43,15,0,38,0,24,0,1,0,25,27,1
7898,2046-03-02,0,18,0,0,0,18,0,0,1,41,0,43,1
7899,2046-03-03,32,0,0,0,12,0,0,0,1,44,0,0,1
7900,2046-03-04,0,0,0,0,0,0,0,20,1,0,46,0,1
7901,2046-03-05,7,48,0,0,0,40,0,0,1,25,0,0,1
7902,2046-03-06,0,0,50,0,15,10,0,0,1,0,0,0,1
7903,2046-03-07,0,0,33,3,9,0,0,0,1,0,0,0,1
7904,2046-03-08,0,0,0,0,48,50,2,0,1,0,0,0,1
7905,2046-03-09,0,18,0,0,0,0,27,0,1,0,33,0,1
7906,2046-03-10,0,0,0,0,0,11,6,23,1,0,31,0,1
7907,2046-03-11,31,0,0,0,0,7,0,42,1,0,10,48,1
7908,2046-03-12,0,0,48,10,50,0,0,0,1,0,23,0,1
7909,2046-03-13,0,0,37,0,0,44,41,0,1,0,0,0,1
7910,2046-03-14,0,0,0,11,0,0,0,5,1,0,21,0,1
7911,2046-03-15,35,0,0,0,0,0,0,0,1,0,0,12,1
7912,2046-03-16,24,22,28,0,0,0,0,0,1,0,0,0,1
7913,2046-03-17,0,25,0,0,7,0,0,0,1,19,44,47,1
7914,2046-03-18,0,0,30,0,0,0,8,0,1,0,46,0,1
7915,2046-03-19,0,0,0,0,17,16,0,0,1,37,31,50,1
7916,2046-03-20,39,34,32,0,0,23,2,0,1,0,0,0,1
7917,2046-03-21,0,0,0,0,28,20,0,0,1,6,0,40,1
7918,2046-03-22,1,0,0,0,39,0,0,0,1,0,0,0,1
7919,2046-03-23,32,0,0,32,0,0,0,0,1,25,0,10,1
7920,2046-03-24,0,0,37,0,0,0,39,23,1,3,0,0,1
7921,2046-03-25,17,0,0,0,12,0,0,10,1,0,0,47,1
7922,2046-03-26,7,47,0,0,0,0,3,46,1,0,0,4,1
7923,2046-03-27,0,0,4,0,28,0,0,36,1,0,0,0,1
7924,2046-03-28,0,0,43,0,0,0,0,44,1,0,23,20,1
7925,2046-03-29,0,40,0,0,8,0,0,17,1,0,47,0,1
7926,2046-03-30,7,0,32,0,11,0,0,0,1,0,13,31,1
7927,2046-03-31,0,0,0,0,0,0,44,12,1,0,35,10,1
7928,2046-04-01,41,7,0,0,11,0,0,0,1,0,0,0,1
7929,2046-04-02,30,0,18,0,38,13,35,22,1,0,8,0,1
7930,2046-04-03,7,0,0,0,0,0,24,0,1,26,14,14,1
7931,2046-04-04,0,0,0,0,29,0,0,0,1,0,49,0,1
7932,2046-04-05,0,0,28,0,0,0,0,0,1,0,0,0,1
7933,2046-04-06,16,36,32,0,0,0,0,0,1,0,0,0,1
7934,2046-04-07,0,8,0,0,0,41,0,40,1,0,35,0,1
7935,2046-04-08,0,0,4,0,1,0,0,0,1,0,0,0,1
7936,2046-04-09,0,0,0,8,0,0,0,16,1,0,30,0,1
7937,2046-04-10,34,0,15,38,0,0,0,17,1,8,0,0,1
7938,2046-04-11,0,0,19,0,0,0,0,0,1,0,0,0,1
7939,2046-04-12,46,42,0,0,13,38,0,0,1,0,0,0,1
7940,2046-04-13,38,0,22,0,0,0,6,0,1,2,0,0,1
7941,2046-04-14,0,0,0,0,0,0,0,3,1,48,0,0,1
7942,2046-04-15,0,43,0,0,0,32,0,0,1,0,0,21,1
7943,2046-04-16,0,0,0,0,0,18,0,0,1,0,47,0,1
7944,2046-04-17,0,0,34,47,0,0,0,0,1,0,0,45,1
7945,2046-04-18,0,0,0,0,33,0,0,0,1,29,0,0,1
7946,2046-04-19,24,28,0,0,0,0,0,2,1,0,4,9,1
7947,2046-04-20,0,0,2,0,3,0,7,0,1,0,0,0,1
7948,2046-04-21,0,0,15,0,9,0,0,0,1,22,0,0,1
7949,2046-04-22,0,36,0,0,0,0,0,36,1,0,41,6,1
7950,2046-04-23,0,11,0,31,0,45,0,0,1,46,0,0,1
7951,2046-04-24,0,0,0,0,47,35,0,0,1,0,0,20,1
7952,2046-04-25,0,19,35,10,0,0,36,14,1,0,0,11,1
7953,2046-04-26,0,6,8,0,0,24,0,0,1,0,0,0,1
7954,2046-04-27,0,28,4,0,0,0,0,0,1,0,0,0,1
7955,2046-04-28,0,0,30,0,0,0,3,32,1,0,0,0,1
7956,2046-04-29,0,39,20,0,0,0,0,0,1,18,28,2,1
7957,2046-04-30,0,0,0,0,0,0,0,17,1,6,0,36,1
7958,2046-05-01,0,0,0,19,9,0,0,0,1,0,0,0,1
7959,2046-05-02,27,10,0,0,0,0,0,16,1,22,0,0,1
7960,2046-05-03,0,0,0,0,6,0,45,0,1,0,0,0,1
7961,2046-05-04,0,43,0,0,48,0,0,19,1,0,0,0,1
7962,2046-05-05,0,33,35,13,0,0,0,0,1,0,0,25,1
7963,2046-05-06,15,18,0,17,0,0,0,36,1,24,0,12,1
7964,2046-05-07,28,0,0,0,0,0,0,0,1,0,38,0,1
7965,2046-05-08,0,0,0,29,2,46,0,34,1,0,0,10,1
7966,2046-05-09,12,13,0,0,24,8,0,0,1,0,42,0,1
7967,2046-05-10,44,0,0,0,38,0,35,0,1,0,0,5,1
7968,2046-05-11,0,0,0,41,0,0,0,0,1,0,0,0,1
7969,2046-05-12,48,0,42,0,6,0,0,0,1,37,0,0,1
7970,2046-05-13,0,48,0,0,0,16,7,0,1,0,33,0,1
7971,2046-05-14,48,0,33,44,0,49,0,0,1,0,0,0,1
7972,2046-05-15,0,0,0,0,0,0,12,32,1,0,13,0,1
7973,2046-05-16,0,0,0,0,0,0,0,0,1,33,0,0,1
7974,2046-05-17,0,0,0,0,8,0,0,49,1,0,0,0,1
7975,2046-05-18,0,49,0,27,16,0,0,0,1,0,0,0,1
7976,2046-05-19,0,0,0,0,0,0,0,0,1,0,46,0,1
7977,2046-05-20,26,18,0,0,0,0,0,0,1,0,35,25,1
7978,2046-05-21,0,0,44,0,0,0,0,0,1,0,0,0,1
7979,2046-05-22,0,12,24,0,0,0,0,15,1,0,0,0,1
7980,2046-05-23,0,0,0,44,0,0,0,46,1,2,0,25,1
7981,2046-05-24,0,0,0,0,0,0,0,0,1,0,0,0,1
7982,2046-05-25,0,0,19,0,0,0,0,0,1,0,37,40,1
7983,2046-05-26,0,0,0,3,0,16,0,0,1,26,28,0,1
7984,2046-05-27,0,0,8,34,0,0,36,0,1,0,0,0,1
